Index,Value
166,0.002679592723226558
167,0.0039148181538207795
168,0.008004321900920588
169,0.016627494212862956
170,0.005593736514363503
171,0.028768920044329592
172,0.01485694234376334
173,0.010642804217469375
174,0.011037657749202354
175,0.029892316288489935
176,0.007609820318496509
177,0.010229888379433595
178,0.011815318707179924
179,0.009391052651851542
180,0.0452921557744282
181,0.10762454975236334
182,0.04203272124723886
183,0.04021687786791693
184,0.29903464090452947
185,0.11054685046261065
186,0.02149500874019753
187,0.024103574239834932
188,0.017987579021015637
189,0.009188753333735943
190,0.026594830786661566
191,0.02579609182233532
192,0.05090439118002195
193,0.04104817878120607
194,0.014415364494931754
195,0.02023543270704843
196,0.014035200661290404
197,0.017206440934444837
198,0.020859914222815815
199,0.018588900478422946
200,0.012275658093121651
201,0.0625084247986229
202,0.026479333898985137
203,0.029306423219454012
204,0.009095366144292516
205,0.04871685579650443
206,0.029943056666358266
207,0.014574310510369372
208,0.014579480039306822
209,0.01881616572265589
210,0.012701097909680428
211,0.015910309428252768
212,0.16256597846999873
213,0.03460437767636934
214,0.028119459341554708
215,0.03208267421288466
216,0.013829090718674544
217,0.03258596312754593
218,0.021162225471408
219,0.021143080901906565
220,0.03150137616841774
221,0.07628811594026554
222,0.03888278884752785
223,0.008369830712738124
224,0.060695162053753034
225,0.019842953380439975
226,0.01886259600467596
227,0.025102188319855872
228,0.04373874872177205
229,0.05934015599413887
230,0.03358746874318688
231,0.06366609494704836
232,0.047656748161532064
233,0.06266255880246455
234,0.06306602906805793
235,0.1282935204224247
236,0.03876646710552633
237,0.03367746986877035
238,0.14984890197789513
239,0.16278716293653425
240,0.17798764809413992
241,0.11868765389385871
242,0.05113663627839198
243,0.0261085104121571
244,0.026204557521521964
245,0.06041167313519682
246,0.05379804351306777
247,0.03919438158892927
248,0.050692723399464894
249,0.10254314930263597
250,0.052106208023377266
251,0.05094115803038522
252,0.04920346531349898
253,0.04847958456802826
254,0.006569511283330465
255,0.00694584265366714
256,0.05148200273342343
257,0.037659395252141896
258,0.07391411499044312
259,0.023982091187881003
260,0.04449099772545677
261,0.03314007720001743
262,0.029338820477555184
263,0.022811630960865456
264,0.058243581035039196
265,0.022839254692002618
266,0.024400851133765868
267,0.05860672749674844
268,0.07068250401184897
269,0.04468303718709067
270,0.035058674718299335
271,0.019547529858256765
272,0.038737154700905524
273,0.1562784665965031
274,0.10782679088927978
275,0.026034819701628232
276,0.06269915795428058
277,0.06459738955978706
278,0.029484197503475067
279,0.04259334004886516
280,0.05325128810726763
281,0.06067852936896439
282,0.04446348001311548
283,0.02363216903472
284,0.07837003176672218
285,0.04436621139470632
286,0.04781286956935919
287,0.07386083793553168
288,0.04351826015585614
289,0.046085913152509546
290,0.048730348016009006
291,0.029280578575048045
292,0.062360184611883425
293,0.07155524683337078
294,0.04910320305039904
295,0.030666934726019255
296,0.007964935290928461
297,0.016914406044670812
298,0.016830092032219853
299,0.020628362961523927
300,0.018951296405396553
301,0.023466070624099153
302,0.018992082251066897
303,0.014487241178093482
304,0.006885391171482275
305,0.043755271357203945
306,0.018041119109619176
307,0.016651733737592992
308,0.007128573285829467
309,0.018721287124935784
310,0.009116886864620567
311,0.030517638905875267
312,0.01512595861049862
313,0.020483004650524314
314,0.003585756988474337
315,0.01260324689562776
316,0.03482362662489785
317,0.009108231107842625
318,0.030634358373930564
319,0.005754541767080376
320,0.0050908204074195385
321,0.03275771640816396
322,0.010574572050633325
323,0.011508396653348385
324,0.007165754910698342
325,0.018625707295953812
326,0.04653403070529327
327,0.0068279889686356735
328,0.017227472255567033
329,0.020994519102811825
330,0.037150654504817054
331,0.05649782668264934
332,0.035631168401562975
333,0.03447322103865464
334,0.02124702954002663
335,0.003935051030278837
336,0.015130979070094957
337,0.019180079755226086
338,0.00804759180115501
339,0.002812173945072978
340,0.00273171824564172
341,0.0014616642776705724
342,0.004017309485664115
343,0.011032372544484184
344,0.015209139360454949
345,0.015328646589225906
346,0.0042235989612130305
347,0.0064734920247238705
348,0.013579468134881091
349,0.019868074058107473
350,0.010894719246593474
351,0.013850582256667243
352,0.003917443548055862
353,0.004153916939306843
354,0.0019346065566563306
355,0.00383878885263278
356,0.00717815972223151
357,0.011484852264366298
358,0.010363632809116763
359,0.008154002157276359
360,0.004788428673499225
361,0.005754784371058727
362,0.0044062789673441054
363,0.004794787708041976
364,0.042679757682836036
365,0.0015844590764606012
366,0.0015492694114997774
367,0.0007696200083305052
368,0.04020539075575954
369,0.021121423254631753
370,0.0011851311090458534
371,0.0012021982480160981
372,0.010464202476498112
373,0.001876240170140523
374,0.0004942915696415465
375,0.0013714288478419284
376,0.013513554558102079
377,0.006948038340525194
378,0.12238410518067619
379,0.006351438476951469
380,0.023964014359199502
381,0.02871961951444308
382,0.005069465497513679
383,0.0025996445821052094
384,0.0025818533787526654
385,0.002789586332393679
386,0.00869106409655659
387,0.004529578024535248
388,0.009038917766179032
389,0.0030326305418089373
390,0.003534739328201425
391,0.014019837309066505
392,0.013908135085106285
393,0.08243239967540657
394,0.004234340954876419
395,0.02634849830665797
396,0.010357395598236188
397,0.028405757412287295
398,0.0028097148698824764
399,0.010156132488626488
400,0.01029029072369541
401,0.07233432400963337
402,0.01322225900506643
403,0.00609046992049498
404,0.009663071266415448
405,0.0008974588589164778
406,0.0008965774225897275
407,0.0007077946616819815
408,0.00040839310784139223
409,0.0007026147750714172
410,0.0009157598064307898
411,0.003040472662490259
412,0.0030940783453275527
413,0.0005575275533123127
414,0.021622142619299685
415,0.109442519965452
416,0.004890559952507198
417,0.015435260546989455
418,0.029091652413147373
419,0.017694478433254758
420,0.04547003808820225
421,0.07781940207183968
422,0.040648998502924485
423,0.08070568022184775
424,0.000843531005685962
425,0.07347495381793516
426,0.0008803562036945852
427,0.010781609834751824
428,0.0181884124770587
429,0.012999666294187844
430,0.024135206116978357
431,0.027614352888027476
432,0.05506649838840914
433,0.02116003353540658
434,0.019995072332020893
435,0.03828847625225631
436,0.02240136878476505
437,0.031402145416204806
438,0.02483449496307116
439,0.034988016416206545
440,0.007961376221483761
441,0.01323468335578836
442,0.007155038835531818
443,0.007045863151092155
444,0.011131797024055774
445,0.013019911948312375
446,0.005295549040584902
447,0.004834250623418969
448,0.013690970404535511
449,0.02813552553015354
450,0.05416252614008278
451,0.0033387748286561507
452,0.02852549033243577
453,0.024723493721676405
454,0.02995580016177463
455,0.03781378477517478
456,0.025999964282989545
457,0.006174085664936601
458,0.005545777722278945
459,0.01502519968500373
460,0.009478264674278262
461,0.018543882958598497
462,0.022020206502251335
463,0.06496557595114473
464,0.009873962995074584
465,0.007818507163471912
466,0.0103917825890288
467,0.023493207167373856
468,0.004923507148296297
469,0.006132030732413061
470,0.020478233820870308
471,0.021324178879631076
472,0.05506239798963988
473,0.02710743721907861
474,0.02342138841720017
475,0.1337035094413232
476,0.0310474962230763
477,0.014058959661639335
478,0.08410588866536534
479,0.009081831214052065
480,0.010702556309992972
481,0.028312114365113696
482,0.033881818682384685
483,0.04871801759844688
484,0.026089583964076173
485,0.026729066019325235
486,0.026064175103242375
487,0.012264978634046504
488,0.008065917944559572
489,0.01810622436088362
490,0.008197628454104506
491,0.010020985439945356
492,0.008165402532264873
493,0.053583208081485346
494,0.05108367977799483
495,0.003581941498646941
496,0.00181242611884363
497,0.025534025943691634
498,0.015068305277475894
499,0.023496785929026973
500,0.020267444652930337
501,0.019233013503101123
502,0.012945076933622368
503,0.013295881597174678
504,0.06773408652058972
505,0.06801866251411809
506,0.03639128770636304
507,0.25011351171372437
508,0.02536764629805001
509,0.020902199858213955
510,0.02479729614113729
511,0.03700418880054185
512,0.019983281292085934
513,0.024596220826620697
514,0.03371080073428905
515,0.018247434149648304
516,0.01813479224235727
517,0.051637931748535496
518,0.041154719095619796
519,0.039595429637781704
520,0.013593480307528136
521,0.015085020086136191
522,0.056053741007360616
523,0.028865086385089677
524,0.03572947059137839
525,0.022079714873477815
526,0.01012119945490049
527,0.012825239062217955
528,0.03933534244602822
529,0.013391519814271991
530,0.021622777766869713
531,0.0054451473052178866
532,0.00901413719057447
533,0.010360849955057119
534,0.042372596069593954
535,0.01925692063429798
536,0.003996502853120459
537,0.003758530342574492
538,0.006557800091242566
539,0.00481005279855152
540,0.004850672253403654
541,0.008524343910957998
542,0.008476058280836774
543,0.021200760302775196
544,0.011598808420699096
545,0.010850883527537434
546,0.01892669036593001
547,0.011458723192562652
548,0.012706060209557953
549,0.05932334961939209
550,0.015601994275519233
551,0.0019768209915092733
552,0.009201455782658456
553,0.013597315890860719
554,0.005136357264412982
555,0.055500035336164065
556,0.07903317892435596
557,0.022562068971352774
558,0.025916196269403523
559,0.011057024007277767
560,0.014705712323819032
561,0.012613728792412276
562,0.020264819490089438
563,0.017474769794675864
564,0.02296496690434094
565,0.007225669705267123
566,0.055718181739120395
567,0.010143622113910948
568,0.013530131021428572
569,0.008354810372164677
570,0.010567041070398842
571,0.020648222977717675
572,0.014698403577846693
573,0.022799386911462712
574,0.015622756184979929
575,0.009365672529936874
576,0.006864882155685433
577,0.018715682676030368
578,0.009830938213914642
579,0.015053091318898903
580,0.015329816145320552
581,0.009777894812462424
582,0.005698423956144838
583,0.011971089547973303
584,0.018664909547877143
585,0.006686959913801542
586,0.014066046205939146
587,0.009055391857990156
588,0.009638867336172884
589,0.018940298977226034
590,0.013711803078875548
591,0.02312433664502751
592,0.019634441030446422
593,0.016805361016317612
594,0.011578967808443575
595,0.008434659861798194
596,0.007216025390981333
597,0.010077608665287816
598,0.016087496829970637
599,0.005897117034390709
600,0.06888348205096335
601,0.02255851730168296
602,0.005793624317386361
603,0.00561991163260788
604,0.029295638664835928
605,0.09128377797992968
606,0.013472354349896565
607,0.011231443847611274
608,0.01646729928644507
609,0.008962117899967443
610,0.016736495106714294
611,0.07657886976575277
612,0.022250849825737138
613,0.017978736675302018
614,0.004341601912336027
615,0.015640224311704063
616,0.0201007829082605
617,0.0032529163271804514
618,0.00825696193316429
619,0.008881767501917676
620,0.003231946315891778
621,0.028942734302937506
622,0.0024294251900275564
623,0.0023430411274376153
624,0.0018196464545317372
625,0.007583661227167372
626,0.015692246513273167
627,0.01561920698801489
628,0.005569618371501479
629,0.026859486949943338
630,0.015380461055956274
631,0.007375172142757112
632,0.027380692077702707
633,0.02147159484681333
634,0.037374299363880086
635,0.04100650836292509
636,0.016796468562489675
637,0.027650296567191437
638,0.056208845283835546
639,0.02950713611498509
640,0.04495115856147449
641,0.04799702988334806
642,0.02433813977489576
643,0.01499532243750221
644,0.022423717710688632
645,0.04542883749631785
646,0.04075015405422976
647,0.03538294291952939
648,0.05731102814804265
649,0.05213017507107993
650,0.04493852908668572
651,0.050546409480316946
652,0.05096910123562932
653,0.04728444436933871
654,0.037438370656001974
655,0.056814424662506455
656,0.04238244803909546
657,0.11642383226800185
658,0.02720765396298511
659,0.014176116471753297
660,0.014261163205133744
661,0.02055968160408069
662,0.020047594813924326
663,0.020339170529653342
664,0.014768518886964179
665,0.02999078778769187
666,0.03764402583904865
667,0.01876060776136576
668,0.08199865235818551
669,0.0503840468170867
670,0.051295466294165946
671,0.04611583847163648
672,0.03540584401111781
673,0.02081032325911211
674,0.021910128105058557
675,0.04843999689116188
676,0.036783564185018616
677,0.027028338229375937
678,0.029144634387790566
679,0.022603291173169414
680,0.04928375741072586
681,0.014940581647083744
682,0.0501724096743388
683,0.06965511452948889
684,0.11165499229642023
685,0.018683282525058457
686,0.06115598313801116
687,0.07700030484851988
688,0.08288160549258711
689,0.0534930749634968
690,0.07447969421399518
691,0.06011412812007433
692,0.014713546207218544
693,0.016854077126728772
694,0.01515624200111349
695,0.05395873505164401
696,0.024833625788743135
697,0.05681391048001719
698,0.07524631381835999
699,0.07644652240608933
700,0.06768032230838009
701,0.060355402211162694
702,0.01949432746688503
703,0.016809424628511933
704,0.01966695130075084
705,0.02438069253554227
706,0.06185234399632264
707,0.02239720120474017
708,0.02883214363628761
709,0.03590310707365589
710,0.022639364414199222
711,0.10478821126722769
712,0.08563203551155225
713,0.16834072242335668
714,0.05879214870214674
715,0.07748945362134145
716,0.08128881948545086
717,0.05157343030245353
718,0.1123723380049012
719,0.09251141196100943
720,0.0874096405509018
721,0.2656766131468424
722,0.03113649055406197
723,0.05232896526144239
724,0.12334010621296317
725,0.27251747232286383
726,0.13289627376524257
727,0.14177637328115353
728,0.025113271210683706
729,0.12418085424496532
730,0.0340218895644523
731,0.07873756964034433
732,0.11800494173067672
733,0.026335187019118977
734,0.05031174468192221
735,0.07975406817390816
736,0.10022864596574207
737,0.11489742885406594
738,0.11876110372150674
739,0.02154388944057658
740,0.028269692214147754
741,0.03435385948328661
742,0.04476873862621809
743,0.021309122706435618
744,0.017925670768067347
745,0.03749308725267186
746,0.019874470425968932
747,0.04464073387128419
748,0.08490741229391696
749,0.03181132769303977
750,0.10797746636003777
751,0.04054566637576674
752,0.028359438173980397
753,0.027813216623099025
754,0.07457055129878734
755,0.05849224783158562
756,0.008785804103514622
757,0.0136588408149235
758,0.012201694102959413
759,0.03784339229573928
760,0.024317339994642233
761,0.02855111554882295
762,0.09459782548268451
763,0.033528339737860825
764,0.03557681711653169
765,0.09344126531551794
766,0.04820198160924642
767,0.009322846100032468
768,0.010194063052534195
769,0.04053013666911796
770,0.03963655485264403
771,0.026170629504685912
772,0.026054222707310407
773,0.05698674946548855
774,0.02413286942840076
775,0.03084821696278762
776,0.04334458646454439
777,0.05019516204184844
778,0.06467834161214936
779,0.025941657869536595
780,0.01036631311896532
781,0.022370810289218394
782,0.0333057018152272
783,0.03336002003497057
784,0.040859390364214085
785,0.03242691592101632
786,0.04786197768059617
787,0.009995079121466242
788,0.008458722719716136
789,0.007319670095538469
790,0.004328877081249387
791,0.0058907312635092975
792,0.009833601362210941
793,0.017606978934646605
794,0.007339672910035966
795,0.32700828532052983
796,0.22820625349484394
797,0.024200822807782765
798,0.027600379863488976
799,0.01996374072085158
800,0.021740313837674115
801,0.05354458051678745
802,0.03849293406893132
803,0.02573748530948691
804,0.02669284032516001
805,0.02966411160444902
806,0.014891998596730217
807,0.05273227906120433
808,0.08568310179760878
809,0.05607766324060238
810,0.10687575697663679
811,0.06623441863486412
812,0.05411608899683271
813,0.04668828582972921
814,0.053604901474592674
815,0.037922487546637906
816,0.03288091465356205
817,0.03351419415713575
818,0.03168715141049652
819,0.027851112399274024
820,0.023129273643193272
821,0.014775917133882011
822,0.029651254563674286
823,0.013747793108761824
824,0.04432329582917054
825,0.020742081923865084
826,0.017757490701135237
827,0.022326095826221946
828,0.023569474332313597
829,0.039614053669596985
830,0.11191707803695179
831,0.041069150724131614
832,0.020298070859138893
833,0.06230922600115307
834,0.01909806748228883
835,0.0409318221826647
836,0.020354798052635195
837,0.02720449713060252
838,0.05673159337064626
839,0.02893965255580063
840,0.020216705772356732
841,0.03435700234492906
842,0.05865017744167922
843,0.058681327565008504
844,0.08567770266633071
845,0.027367445068469047
846,0.027497998180808003
847,0.03936342958263657
848,0.019836419605382308
849,0.03027778180354152
850,0.03607301892310781
851,0.004217745607167553
852,0.09686811300284909
853,0.02917524992162647
854,0.0137415483664662
855,0.01662122820113852
856,0.027907930510806422
857,0.09719968604264186
858,0.10877144055151555
859,0.10825242956683954
860,0.006805443308643945
861,0.02636017858642047
862,0.015275348542264023
863,0.020265165561491837
864,0.05485833809782303
865,0.010588253357007214
866,0.011824769837323579
867,0.01735320786150577
868,0.009154694000700559
869,0.015275014484384102
870,0.015938765508925826
871,0.0033113371451449713
872,0.005788476521205842
873,0.007678104331168628
874,0.008093100081833615
875,0.003631992253258928
876,0.011283483676149819
877,0.00351184684649062
878,0.005215027939594646
879,0.0036972153390092194
880,0.03827278777667935
881,0.0067450280827467245
882,0.0032100572405823515
883,0.011367782437101358
884,0.001907954606148821
885,0.0022434172538258602
886,0.0065966172181756355
887,0.0020611983807156207
888,0.002474768219934748
889,0.008149265849272412
890,0.002722360878243909
891,0.006614871158155055
892,0.006500547303565363
893,0.04879835294974808
894,0.007579626077871982
895,0.0073596625590475785
896,0.004144135583634232
897,0.008316409328681095
898,0.008173231657524321
899,0.0035512532732081452
900,0.0038856358012655757
901,0.009803401826418291
902,0.008484376590466924
903,0.03722658063698527
904,0.06263766864391063
905,0.027587438962218803
906,0.006350664564443498
907,0.0023916860315763787
908,0.07659284473422928
909,0.10238011877569632
910,0.10229370370807027
911,0.01991433424298391
912,0.019039096796174087
913,0.018360254830743834
914,0.017756729150670964
915,0.018631110220451667
916,0.05614126681906231
917,0.10053846743985434
918,0.09956390798279449
919,0.013652749659613779
920,0.02357795826896221
921,0.007651747517059671
922,0.032160618277561955
923,0.04042041330522771
924,0.1080809935574716
925,0.011523978227342696
926,0.004731641227707205
927,0.002767266697149919
928,0.009600776441937416
929,0.004514628205855144
930,0.0037319085899640255
931,0.006271713345175384
932,0.00154553894498754
933,0.0036282476670922224
934,0.002013357056020808
935,0.0007131682398177615
936,0.018407799084761513
937,0.005549145004910296
938,0.011606879641856945
939,0.048531909933102135
940,0.04993667963856624
941,0.013951775300657004
942,0.014366169955169945
943,0.026390134548978456
944,0.010362154683558061
945,0.0038480732669908036
946,0.04549503051075306
947,0.04122932829999518
948,0.027255699728469692
949,0.04162072855210137
950,0.03517758876794851
951,0.0044113228357993885
952,0.004315809411139837
953,0.0035182273220097007
954,0.005225471641976718
955,0.003964993659038799
956,0.002357804620656517
957,0.009375017707598679
958,0.0028724901523427978
959,0.04061493513083647
960,0.05520189164674697
961,0.010146074862894774
962,0.03747690028659111
963,0.01080876820311125
964,0.0078674356007225
965,0.006954570062727443
966,0.002063615688226734
967,0.030501273220465808
968,0.020411547180120573
969,0.0036145082518734923
970,0.00913406927694107
971,0.006661346312621053
972,0.010603379194618102
973,0.010048345797360391
974,0.006898749404497173
975,0.03058795117519171
976,0.00979456430299403
977,0.029215194692029812
978,0.009338837011873076
979,0.009276403768637078
980,0.049118402120189274
981,0.021201751116549
982,0.005820580309298239
983,0.0015657673427136442
984,0.001809901001330617
985,0.0018200732429860653
986,0.0010845704359522656
987,0.011203259606651195
988,0.01114496037732933
989,0.011193311274139452
990,0.049790862657177186
991,0.023708180429514916
992,0.014962959612919715
993,0.01394890829034941
994,0.00607561410883243
995,0.03142555927524924
996,0.06579125201547016
997,0.08254098332769322
998,0.024529585185404535
999,0.011850577832707676
1000,0.012077136742698634
1001,0.026343870449696404
1002,0.04906832926031548
1003,0.021790866610332936
1004,0.02478539266950365
1005,0.02342067628621385
1006,0.01541694218351099
1007,0.008611813693560589
1008,0.0073279596889069985
1009,0.03932469557947822
1010,0.008027328657683947
1011,0.015272595222487821
1012,0.023360291142510606
1013,0.011476066333240529
1014,0.007499476525114951
1015,0.012253621579835809
1016,0.03508937236017336
1017,0.031741631178746725
1018,0.08007285077919414
1019,0.08514151050781628
1020,0.011882618437540729
1021,0.024881285350508445
1022,0.011104052980855315
1023,0.02219604282887809
1024,0.01610952235554084
1025,0.016425115897560766
1026,0.02147625579938308
1027,0.01743087512698922
1028,0.045776166557865226
1029,0.02110729869326251
1030,0.023370485821935964
1031,0.028245777549848746
1032,0.02698844767580685
1033,0.01788401382541228
1034,0.010380973663131187
1035,0.009264049187694712
1036,0.008172129627734913
1037,0.02170276762421621
1038,0.03483021722567638
1039,0.04850082402135661
1040,0.047401126546853904
1041,0.04713058523441869
1042,0.02082987054989511
1043,0.013659918505409067
1044,0.0459967249703916
1045,0.04318762488179734
1046,0.015384623583227225
1047,0.018337994188329074
1048,0.025444833308933726
1049,0.030674654827899397
1050,0.010021675725064438
1051,0.028830114420328776
1052,0.032002342803290354
1053,0.11493917710986853
1054,0.02966862285964182
1055,0.05856576494954413
1056,0.054962615588796615
1057,0.018787028929434207
1058,0.10531535919628196
1059,0.029758279712561054
1060,0.02902210882313382
1061,0.031219094030566184
1062,0.021064750548505918
1063,0.028855345594341938
1064,0.03204748082739008
1065,0.03273625152696033
1066,0.02696455304910999
1067,0.024731492228466632
1068,0.021140579465382458
1069,0.04780830430547869
1070,0.08296624943739372
1071,0.05155053078227569
1072,0.24244084606415028
1073,0.2090183768601709
1074,0.2243490392488338
1075,0.03450132847399188
1076,0.03473949958987066
1077,0.19539898502227906
1078,0.08814739067203967
1079,0.012637869343354624
1080,0.01921092843847858
1081,0.013101078137554885
1082,0.012232022350305636
1083,0.12549340729284741
1084,0.026306411769943763
1085,0.018194422114900414
1086,0.00902145874283162
1087,0.012239523539252473
1088,0.014052475112611056
1089,0.04287479285062339
1090,0.03896852698037143
1091,0.0821632844679712
1092,0.042996740757200655
1093,0.022504419115914737
1094,0.03523995320900409
1095,0.054740588217543414
1096,0.06015253539087286
1097,0.01720862431165115
1098,0.06991746633204163
1099,0.09528231243495347
1100,0.033895963334717366
1101,0.05695213858346784
1102,0.042848357202205554
1103,0.03166110572670605
1104,0.08239953240287895
1105,0.027075712253618055
1106,0.05688810551962696
1107,0.03818908695174489
1108,0.06581665450969423
1109,0.07655752468949577
1110,0.030513518858899545
1111,0.060445247424547544
1112,0.0066024475446161005
1113,0.24111643003165206
1114,0.23969389303455219
1115,0.03076867630788191
1116,0.030781327467989703
1117,0.015067517195029263
1118,0.018999551327307348
1119,0.01188035440194389
1120,0.008302648329513775
1121,0.0062906868395918416
1122,0.0037853846193648105
1123,0.0016196669780075138
1124,0.001421304965159893
1125,0.0024747128755320024
1126,0.04324985918748955
1127,0.056381416131096665
1128,0.11169509512960313
1129,0.028684496454896253
1130,0.3008331152423811
1131,0.0178988755560718
1132,0.006780695011443537
1133,0.2125915425068841
1134,0.011735924688481074
1135,0.023922803314490967
1136,0.006822107963604293
1137,0.059304530479664344
1138,0.011413278682640167
1139,0.012116616706447213
1140,0.014230316481259542
1141,0.009931788894231504
1142,0.03980523246975618
1143,0.032532039475895586
1144,0.042883889636545124
1145,0.011454446125134195
1146,0.026820076528183787
1147,0.0066392460992783465
1148,0.004613582336532568
1149,0.008262191722959215
1150,0.07015450823176575
1151,0.009608756516722721
1152,0.06876945466302303
1153,0.05076491202272836
1154,0.0037529531944869294
1155,0.2851485002164325
1156,0.013482198516723913
1157,0.010527211758785637
1158,0.04519988520824417
1159,0.031637713448844494
1160,0.034973061967570704
1161,0.07350679673116596
1162,0.04110519416538655
1163,0.12244212693905913
1164,0.07961953609999141
1165,0.018115770643787155
1166,0.066171234348588
1167,0.1522127013791967
1168,0.22590170475545426
1169,0.05578642473286402
1170,0.08423181851500543
1171,0.08951399787093728
1172,0.04263720748455976
1173,0.09569028844679521
1174,0.0499674627715725
1175,0.14111074798386627
1176,0.081186022037203
1177,0.05230570703859112
1178,0.07750986758125515
1179,0.1448485354848192
1180,0.031447838197747637
1181,0.041523648254719284
1182,0.08166856538639417
1183,0.02141314847539476
1184,0.08144303859286009
1185,0.1399131818452346
1186,0.08375817307148799
1187,0.038147143508941016
1188,0.06027344590609443
1189,0.021741276067058286
1190,0.030086765069951133
1191,0.050277823190239726
1192,0.04638009271089267
1193,0.04510385309543148
1194,0.13409487493926597
1195,0.09074241577251231
1196,0.02346763695612307
1197,0.01921882239534719
1198,0.02066281542735368
1199,0.06863708768001239
1200,0.03642455383571402
1201,0.03891738746989794
1202,0.09306326594614632
1203,0.10550281388144564
1204,0.0871659885472656
1205,0.11181301079344765
1206,0.04631104221445197
1207,0.061489490775879625
1208,0.038866450193858176
1209,0.05662721318675314
1210,0.05196697036662123
1211,0.06636268533786543
1212,0.10990225304587364
1213,0.009079424848561675
1214,0.18734874028362034
1215,0.07918068404642764
1216,0.19175259956736965
1217,0.048033508422838024
1218,0.04763962285475596
1219,0.021853817463637296
1220,0.009840263754448481
1221,0.02033737774473292
1222,0.04751536437248487
1223,0.06727605392226219
1224,0.037594836733697436
1225,0.037041985107329714
1226,0.04963401023777878
1227,0.06357000761129021
1228,0.03459480587248548
1229,0.02012210324691888
1230,0.1349299634007708
1231,0.10678335122425452
1232,0.04786112142843681
1233,0.13497253087607589
1234,0.07984920466718226
1235,0.13084302184165972
1236,0.030019864971338642
1237,0.015872168337874176
1238,0.07604966593951812
1239,0.05006221604483979
1240,0.07296447892050013
1241,0.05661858329760713
1242,0.040472158468843486
